"From:","Від:",module,Magento_Bundle
"does not have","does not have",module,Magento_CustomerSegment
"Cannot specify product.","Cannot specify product.",module,Magento_Wishlist
"The item was added to shopping cart %1, store view %2.","The item was added to shopping cart %1, store view %2.",module,Magento_Reminder
"From","Від",module,Magento_CustomerSegment
"Store View","Вид Магазину",module,Magento_Cms
"Could not save role","Could not save role",module,Magento_Company
"Weekly","Щотижневий",module,Magento_ScheduledImportExport
"Address Attributes","Address Attributes",module,Magento_CustomerSegment
"Exception message","Exception message",module,Magento_Company
"MySQL Message Queue Cleanup","MySQL Message Queue Cleanup",module,Magento_MysqlMq
"Add To Compare","Додати до порівняння",module,Magento_Catalog
"Download Sample File","Download Sample File",module,Magento_ImportExport
"The published revision is unavailable.","The published revision is unavailable.",module,Magento_VersionsCms
"We don't recognize or support the file extension in shipment %1.","We don't recognize or support the file extension in shipment %1.",module,Magento_Rma
"Expected Delivery:","Expected Delivery:",module,Magento_Fedex
"You have %1 new system message","У вас є %1 новe системнe повідомлення",module,Magento_AdminNotification
"There was an error saving history log.","There was an error saving history log.",module,Magento_NegotiableQuote
"Reward Exchange Rate Information","Reward Exchange Rate Information",module,Magento_Reward
"Reversal of Points Usage","Reversal of Points Usage",module,Magento_Paypal
"Minute","Хвилина",module,Magento_Backend
"Please enter valid currency code: %1","Please enter valid currency code: %1",module,Magento_GiftWrapping
"CMS Page Link Block Template","CMS Page Link Block Template",module,Magento_Widget
"Check the status of orders","Перевірити статус замовлень",module,Magento_Theme
"Case Update: New score for the order is %1. Previous score was %2.","Case Update: New score for the order is %1. Previous score was %2.",module,Magento_Signifyd
"This customer is a user of a different company. If you proceed, the customer will be unlinked from the current company and linked to the selected company.","This customer is a user of a different company. If you proceed, the customer will be unlinked from the current company and linked to the selected company.",module,Magento_Company
"Allow Gift Messages on Order Level","Allow Gift Messages on Order Level",module,Magento_GiftMessage
"Action","Дія",module,Magento_ScheduledImportExport
"Add Layout Update","Add Layout Update",module,Magento_Widget
"Comma-separated","Comma-separated",module,Magento_NegotiableQuote
"Shipping Address: ","Адреса доставки: ",module,Magento_Sales
"The maximum quantity can't be more than %1 when shipping to multiple addresses. Change the quantity and try again.","The maximum quantity can't be more than %1 when shipping to multiple addresses. Change the quantity and try again.",module,Magento_Multishipping
"javascript:history.back()","javascript:history.back()",module,Magento_Backend
"Click here to add videos.","Click here to add videos.",module,Magento_ProductVideo
"Price change alert! We wanted you to know that prices have changed for these products:","Price change alert! We wanted you to know that prices have changed for these products:",module,Magento_ProductAlert
"Hello,","Привіт,",module,Magento_User
"The order object is not specified.","The order object is not specified.",module,Magento_Sales
"Done","Готово",module,Magento_SharedCatalog
"Settlement Report Settings","Settlement Report Settings",module,Magento_Paypal
"Select","Select",module,Magento_Sales
"Reminder emails may promote a cart price rule with or without a coupon. If a cart price rule defines an auto-generated coupon, this reminder rule will generate a random coupon code for each customer.","Reminder emails may promote a cart price rule with or without a coupon. If a cart price rule defines an auto-generated coupon, this reminder rule will generate a random coupon code for each customer.",module,Magento_Reminder
"Are you sure to assign selected customers to new group?","Ви впевнені що хочете привязати вибраних покупців до нової групи?",module,Magento_Customer
"Add Invitee","Add Invitee",module,Magento_SendFriend
"Prefix:","Prefix:",module,Magento_Company
"Search All Products","Search All Products",module,Magento_VisualMerchandiser
"Add configurable attributes to the existing Attribute Set","Add configurable attributes to the existing Attribute Set",module,Magento_ConfigurableProduct
",module,Magento_ReleaseNotification <p>We’ll try to show it again the next time you sign in to Magento Admin.</p>,module,Magento_ReleaseNotification <p>To learn more about new features, see our latest Release Notes in,module,Magento_ReleaseNotification <a href="https://devdocs.magento.com/magento-release-information.html",module,Magento_ReleaseNotification target="_blank">DevDocs' Release Information</a>.,module,Magento_ReleaseNotification </p>",",module,Magento_ReleaseNotification <p>We’ll try to show it again the next time you sign in to Magento Admin.</p>,module,Magento_ReleaseNotification <p>To learn more about new features, see our latest Release Notes in,module,Magento_ReleaseNotification <a href="https://devdocs.magento.com/magento-release-information.html",module,Magento_ReleaseNotification target="_blank">DevDocs' Release Information</a>.,module,Magento_ReleaseNotification </p>",module,Magento_ReleaseNotification
"Cancel","Скасувати",lib,web
"Your account is now active. You can use it to login to the <a href="%customer_url">website</a>.","Your account is now active. You can use it to login to the <a href="%customer_url">website</a>.",module,Magento_Company
"Office Supplies","Офісне приладдя",module,Magento_Analytics
"We can't cancel the billing agreement.","We can't cancel the billing agreement.",module,Magento_Paypal
"Remove","Вилучити",module,Magento_Checkout
"Payment ","Оплата ",module,Magento_Braintree
"Store View","Вид Магазину",module,Magento_Newsletter
"Period %1 %2 Days Up To Date","Period %1 %2 Days Up To Date",module,Magento_CustomerSegment
"Add Credit Card","Додати Кредитнку Картку",module,Magento_Braintree
"Card Verification Number","Номер Підтвердження Картки",module,Magento_Paypal
"Sales Tax","Sales Tax",module,Magento_Reports
"Unlocked","Розблоковано",module,Magento_User
"Unable to remove Stock with id "%1"","Не вдалося зберегти Запас з id "%1"",module,Magento_CatalogInventory
"We could not detect a size.","Ми не змогли виявити розмір.",module,Magento_ConfigurableProduct
"Yearly","Yearly",module,Magento_Sitemap
"For matching items only","For matching items only",module,Magento_OfflineShipping
"Delete Customer","Видалити покупця",module,Magento_Company
"We saved the stock notification.","Ми зберегли складське сповіщення.",module,Magento_Catalog
"Are you sure you want to delete this category?","Ви впевнені, що хочете видалити цю категорію?",module,Magento_Catalog
"Decimal","Десяткове",module,Magento_Catalog
"Wrong type specified: '%1'","Wrong type specified: '%1'",module,Magento_Deploy
"This order already has associated customer account","This order already has associated customer account",module,Magento_Sales
""%1" is not a valid file.",""%1" is not a valid file.",module,Magento_Customer
"Per Order","Per Order",module,Magento_OfflineShipping
"The customer can't be assigned to the cart because the customer already has an active cart.","The customer can't be assigned to the cart because the customer already has an active cart.",module,Magento_Quote
"View Another Order","View Another Order",module,Magento_Sales
"Date of Birth","Дата народження",module,Magento_Customer
"A total of %1 record(s) were deleted.","A total of %1 record(s) were deleted.",module,Magento_Company
"This will be displayed just before the body closing tag.","This will be displayed just before the body closing tag.",module,Magento_Theme
"selected","вибрано",module,Magento_Ui
"[WEBSITE]","[WEBSITE]",module,Magento_Catalog
"Preview","Перегляд",module,Magento_Email
"Regular Price","Звичайна ціна",module,Magento_Wishlist
"List Only","Тільки список",module,Magento_Catalog
"ID","Ідентифікатор",module,Magento_Review
"Are you sure you want to delete the selected gift wrappings?","Are you sure you want to delete the selected gift wrappings?",module,Magento_GiftWrapping
"Yes","Так",module,Magento_NegotiableQuote
"Add Up-Sell Products","Додати up-sell продукти",module,Magento_Catalog
"We can't find %1 items.","We can't find %1 items.",module,Magento_MultipleWishlist
"Item totals are not set for the rule.","Item totals are not set for the rule.",module,Magento_SalesRule
"The Company credit on all selected companies will be converted using the rate below. This operation cannot be undone.","The Company credit on all selected companies will be converted using the rate below. This operation cannot be undone.",module,Magento_CompanyCredit
"Shipping Methods","Способи доставки",module,Magento_Checkout
"Windows","Windows",module,Magento_Support
"Discount","Знижка",module,Magento_Reports
"General Subscription","Загальна підписка",module,Magento_Customer
"Enabled","Ввімкнено",module,Magento_Support
"    All Store Views","    All Store Views",module,Magento_Search
"Invalid cookie path","Invalid cookie path",module,Magento_Cookie
"PayPal authentication expired.","Термін дії автентифікації PayPal закінчився.",module,Magento_Braintree
"Edit Account Information","Редагувати обліковий запис",module,Magento_Customer
"Priority Mail International Window Flat Rate Envelope","Priority Mail International Window Flat Rate Envelope",module,Magento_Usps
"Priority Mail International","Priority Mail International",module,Magento_Usps
"Customer View","Очима Покупця",module,Magento_Customer
"Link","Посилання",module,Magento_Reports
"Banner Rotator","Чергування банерів",module,Magento_Banner
"You saved the rule.","Ви зберегли правило.",module,Magento_CatalogRule
"Please specify the order ID to be archived.","Please specify the order ID to be archived.",module,Magento_SalesArchive
"The search failed because of a search engine misconfiguration.","The search failed because of a search engine misconfiguration.",module,Magento_Elasticsearch6
"Incl. Tax","З податками",module,Magento_GiftWrapping
"You saved the synonym group.","You saved the synonym group.",module,Magento_Search
"Landing Page","Головна сторінка",module,Magento_CatalogPermissions
"CAPTCHA","CAPTCHA",module,Magento_Captcha
"UPS Next Day Air Saver","UPS Next Day Air Saver",module,Magento_Ups
"Assign to Another Update","Assign to Another Update",module,Magento_Staging
"Thumbnail","Мініатюра",module,Magento_BundleStaging
"Global Express Guaranteed Document","Global Express Guaranteed Document",module,Magento_Usps
"Shipments","Shipments",module,Magento_Sales
"Unknown DB param: %1","Unknown DB param: %1",module,Magento_Support
"Current customer does not have access to the resource "%1"","Поточний клієнт не має доступу до ресурсу "%1"",module,Magento_CustomerGraphQl
"Website with the same code","Website with the same code",module,Magento_Store
"Estimated Total","Прогнозований Підсумок",module,Magento_Checkout
"Entity type model must be an instance of \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType","Модель типу об'єкта повинна бути екземпляром \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType",module,Magento_AdvancedPricingImportExport
"Billing","Billing",module,Magento_Sales
"%1 items selected for mass update","%1 items selected for mass update",module,Magento_AsynchronousOperations
"Select All","Вибрати все",module,Magento_Ui
"Synonyms","Synonyms",module,Magento_Search
"Team","Team",module,Magento_Company
"Shipping Address","Адреса доставки",module,Magento_InstantPurchase
"You deleted a total of %1 records.","You deleted a total of %1 records.",module,Magento_GiftWrapping
"Store","Магазин",module,Magento_Backend
"Role Info","Role Info",module,Magento_User
"Handling Fee","Handling Fee",module,Magento_Dhl
"General","Загальні",module,Magento_Staging
"Actions","Дії",module,Magento_CatalogRule
"Edit Product Attribute","Редагувати атрибут товару",module,Magento_Catalog
"Choose an Option...","Виберіть варіант...",module,Magento_NegotiableQuote
"%1: Instance of %2 is expected, got %3 instead","%1: Instance of %2 is expected, got %3 instead",module,Magento_Config
"Log JS Errors to Session Storage Key","Log JS Errors to Session Storage Key",module,Magento_Ui
"Europe First Priority","Europe First Priority",module,Magento_Fedex
"Status","Статус",module,Magento_Customer
"An error occurred while loading tax rates.","An error occurred while loading tax rates.",module,Magento_Tax
"We can't find the quote item.","Ми не можемо знайти товар за вашим запитом.",module,Magento_Checkout
"Based on your selections <span class="new-products-count" data-bind="text:countVariations"></span>,module,Magento_ConfigurableProduct new products will be created. Use this step to customize images and price for your new products.","Based on your selections <span class="new-products-count" data-bind="text:countVariations"></span>,module,Magento_ConfigurableProduct new products will be created. Use this step to customize images and price for your new products.",module,Magento_ConfigurableProduct
"Custom SOAP Events","Custom SOAP Events",module,Magento_Support
"Password:","Пароль:",module,Magento_Theme
"Item","Позиція",module,Magento_Checkout
"Orders Cron Settings","Налаштування крону для замовленнь",module,Magento_Sales
"Add New Role","Додати нову роль",module,Magento_Company
"The only place to change the number of gift registry items is on the Gift Registry Info page or directly in your cart.","The only place to change the number of gift registry items is on the Gift Registry Info page or directly in your cart.",module,Magento_GiftRegistry
"Check / Money Order","Check / Money Order",module,Magento_OfflinePayments
"Please select a region, state or province.","Please select a region, state or province.",module,Magento_Directory
"Customer Last Name","Customer Last Name",module,Magento_Newsletter
"The Future Update Start Time is invalid. It can't be earlier than the current time.","The Future Update Start Time is invalid. It can't be earlier than the current time.",module,Magento_Staging
"Apply To","Apply To",module,Magento_TargetRule
"New Order Status","Статус нового замовлення",module,Magento_Braintree
"Sorry, something went wrong. Please try again or contact us and we'll try to help.","Sorry, something went wrong. Please try again or contact us and we'll try to help.",module,Magento_Usps
"Customer First Name","Customer First Name",module,Magento_Newsletter
"Create URL Rewrite","Create URL Rewrite",module,Magento_UrlRewrite
"Grid Settings","Grid Settings",module,Magento_Sales
"Is Default","Є за промовчанням",module,Magento_GiftRegistry
"Number of Child Authorizations","Number of Child Authorizations",module,Magento_Paypal
"Please correct the tab configuration and try again.","Будь ласка, виправте конфігурацію вкладки і повторіть спробу.",module,Magento_Backend
"test message","test message",module,Magento_Sales
"Read Details","Читати подробиці",module,Magento_AdminNotification
"The "%1" should not be empty.","The "%1" should not be empty.",module,Magento_Signifyd
"The "%1" carrier is invalid. Verify and try again.","The "%1" carrier is invalid. Verify and try again.",module,Magento_Shipping
"Add New Block","Додати новий блок",module,Magento_Cms
"Catalog Price Scope","Діапазон цін каталогу",module,Magento_Catalog
""%1" is not a valid image format",""%1" is not a valid image format",module,Magento_Eav
"Enable","Увімкнути",module,Magento_GoogleAnalytics
"This store view cannot be deleted.","Цей вид магазину не може бути видаленим.",module,Magento_Backend
"Instant Purchase Confirmation","Instant Purchase Confirmation",module,Magento_InstantPurchase
"There was an error while loading system report data.","There was an error while loading system report data.",module,Magento_Support
"Every option entity must have a parent product entity.","Кожний об'єкт опції повинен мати батьківський об'єкт товару.",module,Magento_CatalogImportExport
"Gift Message (optional)","Gift Message (optional)",module,Magento_GiftMessage
"equals or less than","equals or less than",module,Magento_CustomerSegment
"The payment has been denied.","The payment has been denied.",module,Magento_Sales
"Payflow Pro (Includes Express Checkout)","Payflow Pro (Includes Express Checkout)",module,Magento_Paypal
"Reflection Data","Reflection Data",module,Magento_Store
"All ","Все ",lib,web
"Billing Agreement # %1","Billing Agreement # %1",module,Magento_Paypal
"Your search returned no results.","На Ваш запит нічого не знайдено.",module,Magento_CatalogSearch
"20 minutes","20 minutes",module,Magento_Reminder
"Pending","Pending",module,Magento_NegotiableQuote
"Group","Група",module,Magento_Support
"Size","Розмір",module,Magento_Paypal
"Sort Order","Порядок Сортування",module,Magento_Ups
"Also affects mini-shopping cart.","Також впливає на міні-кошик для покупок.",module,Magento_Braintree
"Value for 'sort order' sub attribute in 'custom_options' attribute contains incorrect value","Значення доп. атрибуту 'sort order' в атрибуті 'custom_options' містить неприпустиме значення",module,Magento_CatalogImportExport
"Change Email and Password","Змінити електронну пошту та пароль",module,Magento_CustomerCustomAttributes
"12h AM/PM","12 год. AM/PM",module,Magento_Catalog
"Email Text Length Limit","Email Text Length Limit",module,Magento_Wishlist
"You added %1 to your shopping cart.","Ви додали %1 у Ваш кошик.",module,Magento_AdvancedCheckout
"Close","Закрити",lib,web
"Update Prices","Update Prices",module,Magento_NegotiableQuote
"Reset","Очистити",module,Magento_SharedCatalog
"No authorization transaction to proceed capture.","Немає транзакції авторизації для продовження захоплення.",module,Magento_Braintree
"Cart contains virtual product(s) only. Shipping method is not applicable.","Cart contains virtual product(s) only. Shipping method is not applicable.",module,Magento_Quote
"Subscribed","Підписаний",module,Magento_Newsletter
"No such entity with %1 = %2, %3 = %4","No such entity with %1 = %2, %3 = %4",module,Magento_Rma
"The date range for this design change overlaps another design change for the specified store.","The date range for this design change overlaps another design change for the specified store.",module,Magento_Theme
"Manage Tax Rules","Manage Tax Rules",module,Magento_Tax
"We can't fetch reports from "%1@%2."","We can't fetch reports from "%1@%2."",module,Magento_Paypal
"User Defined","Визначене користувачем",module,Magento_Support
"Interface Locale","Локалізація Інтерфейсу",module,Magento_User
"No","Ні",module,Magento_NegotiableQuote
"Close","Закрити",module,Magento_Backend
"AVS Zip Does Not Match","AVS Zip Does Not Match",module,Magento_Paypal
"Height, width and length should be equal or greater than %1","Height, width and length should be equal or greater than %1",module,Magento_Dhl
"Square","Square",module,Magento_VersionsCms
"Invalid attribute Price Type = %priceType. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Invalid attribute Price Type = %priceType. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.",module,Magento_Catalog
"Return #%1 - %2","Return #%1 - %2",module,Magento_Rma
"Low Stock Products","Товари з малим запасом",module,Magento_Catalog
"Generated under Insights in Manage data -> API Keys -> Insert Keys","Generated under Insights in Manage data -> API Keys -> Insert Keys",module,Magento_NewRelicReporting
"Provided country information is inconsistent.","Надана інформація про країни суперечлива.",module,Magento_Braintree
"see error log for details","для подробиць дивіться журнал помилок",module,Magento_Backend
"Are you sure you want to match this rule now?","Are you sure you want to match this rule now?",module,Magento_Reminder
""regionId" is required. Enter and try again.",""regionId" is required. Enter and try again.",module,Magento_Customer
"Tax","Податок",module,Magento_Backend
"PayPal All-in-One Payment Solutions&nbsp;<i>Accept and process credit cards and PayPal payments.</i>","PayPal All-in-One Payment Solutions&nbsp;<i>Accept and process credit cards and PayPal payments.</i>",module,Magento_Paypal
"Updated by moderator","Updated by moderator",module,Magento_Reward
"Qty to Ship","Qty to Ship",module,Magento_Shipping
"Page","Сторінка",module,Magento_VersionsCms
"Widget Title","Widget Title",module,Magento_Widget
"Product Alerts Run Settings","Product Alerts Run Settings",module,Magento_ProductAlert
"greater than","greater than",module,Magento_SalesRule
"N/A. Global Unavailable","N/A. Global Unavailable",module,Magento_Paypal
"To:","До:",module,Magento_Downloadable
"Store Information","Інформація Магазину",module,Magento_Backend
"You did not email your customer. Please check your email settings.","You did not email your customer. Please check your email settings.",module,Magento_Rma
"If the current frame position does not cover utmost pages, will render link to current position plus/minus this value.","Якщо поточне положення кадрування не покриває всі можливі сторінки, буде надаватися посилання на поточне положення плюс/мінус це значення.",module,Magento_Backend
"The gift registry item quantity is incorrect. Verify the item quantity and try again.","The gift registry item quantity is incorrect. Verify the item quantity and try again.",module,Magento_GiftRegistry
"Add to tree.","Add to tree.",module,Magento_VersionsCms
""%1" is not a valid hostname.",""%1" is not a valid hostname.",module,Magento_Eav
"Field separator","Field separator",module,Magento_ScheduledImportExport
"%1 doesn't extend \Magento\Catalog\Model\Layer\Filter\Dynamic\AlgorithmInterface","%1 не є роширенням \Magento\Catalog\Model\Layer\Filter\Dynamic\AlgorithmInterface",module,Magento_Catalog
"Handling Applied","Handling Applied",module,Magento_Fedex
"New Type","New Type",module,Magento_GiftRegistry
"50","50",module,Magento_CmsStaging
"Add New Link","Add New Link",module,Magento_Downloadable
"Previous","Попереднє",module,Magento_VersionsCms
"New ","Новий ",module,Magento_Backend
"Return to Stock","Return to Stock",module,Magento_Sales
"per page","на сторінці",module,Magento_Theme
"Company","Компанія",module,Magento_GiftRegistry
"Edit","Редагувати",module,Magento_ScheduledImportExport
"Form Type Information","Form Type Information",module,Magento_CustomerCustomAttributes
"Your shipping confirmation is below. Thank you again for your business.","Підтвердження доставки знаходиться нижче. Ще раз дякуємо за ваш час.",module,Magento_Sales
"subscribed","subscribed",module,Magento_CustomerSegment
"Storefront Properties","Властивості вітрини магазину",module,Magento_Catalog
"Failure #1","Failure #1",module,Magento_Payment
"Store View","Вид Магазину",module,Magento_Catalog
"Allow Printed Card","Allow Printed Card",module,Magento_GiftWrapping
"New Invoice for Order #%1","New Invoice for Order #%1",module,Magento_Sales
"Number of Orders","Кількість замовлень",module,Magento_CustomerSegment
"Some Exception Message","Some Exception Message",module,Magento_Indexer
"Reset","Очистити",module,Magento_Banner
"Visible to Customer","Visible to Customer",module,Magento_Rma
"Please specify the reason","Please specify the reason",module,Magento_NegotiableQuote
"Store Credit","Store Credit",module,Magento_CustomerCustomAttributes
"Last Notified","Останнє сповіщення",module,Magento_Catalog
"Global Search","Глобальний Пошук",module,Magento_Logging
"You've been sent a gift card for use at %store_name and it is now ready to be used for purchases.","You've been sent a gift card for use at %store_name and it is now ready to be used for purchases.",module,Magento_GiftCardAccount
"Request Declined. Reason: ","Request Declined. Reason: ",module,Magento_NegotiableQuote
"Permissions do not depend on store views.","Дозволи не залежать від вигляду магазинів.",module,Magento_CatalogPermissions
"Checkout Type","Оформити замовлення типу",module,Magento_Checkout
"The password can't be the same as the email address. Create a new password and try again.","The password can't be the same as the email address. Create a new password and try again.",lib,web
"Availability","Наявність",module,Magento_Catalog
"Billing address format is invalid.","Формат платіжної адреси недійсний.",module,Magento_Braintree
"Payment Transaction Failed","Не вдалося виконати транзакцію платежу",module,Magento_Checkout
"Role Permissions","Role Permissions",module,Magento_Company
"No layout updates","Немає оновлень розмітки",module,Magento_Catalog
"Priority Mail Express Legal Flat Rate Envelope Hold For Pickup","Priority Mail Express Legal Flat Rate Envelope Hold For Pickup",module,Magento_Usps
"There was an error saving company quote config.","There was an error saving company quote config.",module,Magento_NegotiableQuote
"label","етикетка",module,Magento_GiftRegistry
"Month","Місяць",module,Magento_Catalog
"Conditions","Умови",module,Magento_CatalogRuleStaging
"USPS","USPS",module,Magento_Usps
"ID","Ідентифікатор",module,Magento_Newsletter
"Customer Groups","Групи Покупців",module,Magento_Logging
"Adult","Для дорослих",module,Magento_Fedex
"This email is sent to the customer only.","This email is sent to the customer only.",module,Magento_Company
"Send Shipment Comment Email Copy To","Send Shipment Comment Email Copy To",module,Magento_Sales
"My Cart Link","Посилання на кошик",module,Magento_Checkout
"Update Name","Назва оновлення",module,Magento_CatalogRuleStaging
"FALSE","FALSE",module,Magento_Rule
"Customer Active","Customer Active",module,Magento_Company
"UI component could not be rendered because of system exception","UI component could not be rendered because of system exception",module,Magento_Ui
"Invalid action.","Invalid action.",module,Magento_Staging
"We can't find a block to delete.","Ми не можемо знайти блок для видалення.",module,Magento_Cms
"State","State",module,Magento_TaxImportExport
"You cannot specify multiple shipping methods.","Не можна вказати кілька адрес доставки.",module,Magento_QuoteGraphQl
"Region/State","Регіон/Штат",module,Magento_OfflineShipping
"Orders","Замовлення",module,Magento_SalesArchive
"Template Settings","Налаштування Шаблонів",module,Magento_Backend
"Minimum of different classes of characters in password is %1. Classes of characters: Lower Case, Upper Case, Digits, Special Characters.","Мінімум різних елементів у паролі повинна бути %1. Можна використовувати: літери у нижньому регістрі, верхньому регістрі, цифри, спеціальні символи.",lib,web
"Invoice #","Invoice #",module,Magento_Sales
"Start Date","Дата початку",module,Magento_CatalogRuleStaging
"(Deny)","(Заборонити)",module,Magento_CatalogPermissions
"Special price to bottom","Special price to bottom",module,Magento_VisualMerchandiser
"Invalid file upload attempt","Invalid file upload attempt",module,Magento_TaxImportExport
"Max Characters","Макс. символів",module,Magento_Catalog
"Custom Condition","Custom Condition",module,Magento_CustomerSegment
"Title","Назва",module,Magento_Paypal
"Maximum Image Width (px)","Maximum Image Width (px)",module,Magento_Rma
"We use cookies to make your experience better.","We use cookies to make your experience better.",module,Magento_Cookie
"Display Price Interval as One Price","Display Price Interval as One Price",module,Magento_LayeredNavigation
"Default Pages","Сторінки за Замовчуванням",module,Magento_Backend
"Add to Queue","Add to Queue",module,Magento_Newsletter
"Requested column "%1" cannot be resolved","Requested column "%1" cannot be resolved",module,Magento_OfflineShipping
"name","назва",module,Magento_Widget
"Share Wish List","Share Wish List",module,Magento_Wishlist
"Zip/Postal Code","Поштовий індекс",module,Magento_GiftRegistry
"OAuth","OAuth",module,Magento_Integration
"Are you sure you want to reject this company? If you confirm, login for all company members will be blocked.","Are you sure you want to reject this company? If you confirm, login for all company members will be blocked.",module,Magento_Company
"Please enter a non-decimal number please","Please enter a non-decimal number please",module,Magento_NegotiableQuote
"The group with the "%1" ID doesn't exist. Verify the ID and try again.","The group with the "%1" ID doesn't exist. Verify the ID and try again.",module,Magento_Eav
"Current Status: %1<br/>","Current Status: %1<br/>",module,Magento_Sales
"Lockout Time (minutes)","Час блокування (хвилини)",module,Magento_User
"frontend_label","frontend_label",module,Magento_Customer
"Add Selected Products","Додати вибрані товари",module,Magento_Catalog
"By Products","By Products",module,Magento_Review
"Collapse All","Згорнути все",module,Magento_SharedCatalog
"Reset","Очистити",module,Magento_AdvancedCheckout
"Custom2 Contact Email","Custom2 Contact Email",module,Magento_Email
"Create Store","Створити Магазин",module,Magento_Backend
"The adapter type must be a non-empty string.","The adapter type must be a non-empty string.",module,Magento_ImportExport
"Name","Назва",module,Magento_ConfigurableProduct
"Placed from IP","Placed from IP",module,Magento_Sales
"Method Title","Назва методу",module,Magento_Checkout
"SKU","Артикул",module,Magento_CatalogRule
"Save & New","Зберегти & Новий",module,Magento_ConfigurableProduct
"Exception","Exception",module,Magento_RequisitionList
"Items Shipped","Items Shipped",module,Magento_Shipping
"Tools","Інструменти",module,Magento_Backend
"Cart Item Attribute","Cart Item Attribute",module,Magento_SalesRule
"Tools","Інструменти",module,Magento_Backup
"We can't read the file source because the file name is empty.","We can't read the file source because the file name is empty.",module,Magento_ScheduledImportExport
"New Banner","Новий банер",module,Magento_Banner
"Symbols Used in CAPTCHA","Символи, що використовуються в CAPTCHA",module,Magento_Captcha
"label","етикетка",module,Magento_Customer
"Send Company Credit Change Email Copy To","Send Company Credit Change Email Copy To",module,Magento_CompanyCredit
"Advanced Inventory","Розширений інвентар",module,Magento_Catalog
"Carrier","Carrier",module,Magento_Rma
"Shopping cart items have been added to gift registry.","Shopping cart items have been added to gift registry.",module,Magento_GiftRegistry
"Products subselection","Products subselection",module,Magento_SalesRule
"Tax VAT Number","Tax VAT Number",module,Magento_Customer
"All Websites","Всі Веб-сайти",module,Magento_CustomerSegment
"Updated","Оновлено",module,Magento_Indexer
"Status","Статус",module,Magento_UrlRewrite
"%store_name","%store_name",module,Magento_GiftCardAccount
"Enable","Увімкнути",module,Magento_Sales
"This feature needs be enabled first for the merchant account through PayPal technical support.","This feature needs be enabled first for the merchant account through PayPal technical support.",module,Magento_Paypal
"Rule price","Цінове правило",module,Magento_CatalogRule
"Yes","Так",module,Magento_CatalogSearch
"Ship","Ship",module,Magento_Sales
"Authorize","Авторизувати",module,Magento_Cybersource
"Your credit card will be charged for","Your credit card will be charged for",module,Magento_Tax
"Error message","Повідомлення про помилку",module,Magento_ImportExport
"Discard subsequent rules","Скасувати наступні правила",module,Magento_CatalogRule
"to","до",module,Magento_Catalog
"The data is invalid. Enter the data as a string and try again.","The data is invalid. Enter the data as a string and try again.",module,Magento_Analytics
"Payment Failed Template","Шаблон листа щодо замовлення з невдалою оплатою",module,Magento_Checkout
"You saved the customer group.","Ви зберегли групу покупців.",module,Magento_Customer
"Attributes","Атрибути",module,Magento_Backend
"The entity that was requested doesn't exist. Verify the entity and try again.","The entity that was requested doesn't exist. Verify the entity and try again.",module,Magento_Sales
"Are you sure you want to delete the address?","Are you sure you want to delete the address?",module,Magento_Customer
"Wrong gateway response format.","Wrong gateway response format.",module,Magento_Payment
"Minimum Qty","Мінімальна кіл-ть",module,Magento_CatalogInventory
"Store Name","Назва Магазину",module,Magento_Backend
"For the best experience on our site, be sure to turn on Local Storage in your browser.","For the best experience on our site, be sure to turn on Local Storage in your browser.",module,Magento_Theme
"Please, enter valid Expiration Date","Будь ласка, введіть дісну Дату Збігання",module,Magento_Braintree
"Use {{name}} as Product Name placeholder","Використовувати {{name}} як покажчик місця заповнення назви товару",module,Magento_Catalog
"Recovery Link Expiration Period (days)","Термін дії посилання відновлення (днів)",module,Magento_Customer
"The quote item ID needs to be received. Set the ID and try again.","Потрібно отримати ID корзини. Встановіть ID та повторіть спробу.",module,Magento_AdvancedCheckout
"Store View:","Вид Магазину:",module,Magento_Backend
"The attribute couldn't be saved due to an error. Verify your information and try again. If the error persists, please try again later.","The attribute couldn't be saved due to an error. Verify your information and try again. If the error persists, please try again later.",module,Magento_Catalog
"Please enter a valid email address.","Будь ласка, введіть коректну адресу електронної пошти.",module,Magento_Wishlist
"Name","Назва",module,Magento_Variable
"Edit Product Attribute "%1"","Редагувати атрибут товару "%1"",module,Magento_Catalog
"%name,","%name,",module,Magento_Company
"Products per Page on Grid Allowed Values","Допустимі значення Товарів на сторінку по Сітці",module,Magento_Catalog
"Index Management","Index Management",module,Magento_Logging
"Merge existing synonyms","Merge existing synonyms",module,Magento_Search
"This attribute code is invalid. Please use only letters (a-z), numbers (0-9) or underscores (_), and be sure the code begins with a letter.","This attribute code is invalid. Please use only letters (a-z), numbers (0-9) or underscores (_), and be sure the code begins with a letter.",module,Magento_TargetRule
"Undefined rule operator "%1" passed in. Valid operators are: %2","Undefined rule operator "%1" passed in. Valid operators are: %2",module,Magento_CatalogRule
"Finished At","Finished At",module,Magento_Support
"Please enter a correct entity model","Please enter a correct entity model",module,Magento_ImportExport
"Recently Viewed","Нещодавно переглянуті",module,Magento_Catalog
